property_temp,timestamp,unit_of_measure_weather,temperature,weather_station_agency,weather_station_id,metering_point_id,property,unit_of_measure,value,consumption_from,consumption_to,consumption_value
temperature,2016-07-31,C,17.1616095702,local,TDS9,TDS9,energy,MWh,2943.8,2016-07-30,2016-07-31,0.8500000000003638
temperature,2016-07-31,C,17.1616095702,local,TDS9,TDS9,flow,m3,43670.1,2016-07-30,2016-07-31,13.099999999998545
temperature,2016-08-01,C,16.0892760754,local,TDS9,TDS9,energy,MWh,2944.73,2016-07-31,2016-08-01,0.9299999999998363
temperature,2016-08-01,C,16.0892760754,local,TDS9,TDS9,flow,m3,43684.2,2016-07-31,2016-08-01,14.099999999998545
temperature,2016-08-02,C,15.5458945831,local,TDS9,TDS9,energy,MWh,2945.63,2016-08-01,2016-08-02,0.900000000000091
temperature,2016-08-02,C,15.5458945831,local,TDS9,TDS9,flow,m3,43698.9,2016-08-01,2016-08-02,14.700000000004366
temperature,2016-08-03,C,15.3989100854,local,TDS9,TDS9,energy,MWh,2946.5,2016-08-02,2016-08-03,0.8699999999998909
temperature,2016-08-03,C,15.3989100854,local,TDS9,TDS9,flow,m3,43714,2016-08-02,2016-08-03,15.099999999998545
temperature,2016-08-04,C,15.8420733213,local,TDS9,TDS9,energy,MWh,2947.43,2016-08-03,2016-08-04,0.9299999999998363
temperature,2016-08-04,C,15.8420733213,local,TDS9,TDS9,flow,m3,43728.7,2016-08-03,2016-08-04,14.69999999999709
temperature,2016-08-05,C,17.7754790783,local,TDS9,TDS9,energy,MWh,2948.28,2016-08-04,2016-08-05,0.8500000000003638
temperature,2016-08-05,C,17.7754790783,local,TDS9,TDS9,flow,m3,43743.1,2016-08-04,2016-08-05,14.400000000001455
temperature,2016-08-06,C,17.7104744116,local,TDS9,TDS9,energy,MWh,2949.19,2016-08-05,2016-08-06,0.9099999999998545
temperature,2016-08-06,C,17.7104744116,local,TDS9,TDS9,flow,m3,43757.4,2016-08-05,2016-08-06,14.30000000000291
temperature,2016-08-07,C,15.7610042493,local,TDS9,TDS9,energy,MWh,2950.11,2016-08-06,2016-08-07,0.9200000000000728
temperature,2016-08-07,C,15.7610042493,local,TDS9,TDS9,flow,m3,43771.7,2016-08-06,2016-08-07,14.299999999995634
temperature,2016-08-08,C,16.0421918233,local,TDS9,TDS9,energy,MWh,2951.04,2016-08-07,2016-08-08,0.9299999999998363
temperature,2016-08-08,C,16.0421918233,local,TDS9,TDS9,flow,m3,43786.7,2016-08-07,2016-08-08,15
temperature,2016-08-09,C,16.1109695435,local,TDS9,TDS9,energy,MWh,2951.91,2016-08-08,2016-08-09,0.8699999999998909
temperature,2016-08-09,C,16.1109695435,local,TDS9,TDS9,flow,m3,43800.8,2016-08-08,2016-08-09,14.10000000000582
temperature,2016-08-10,C,13.9686822494,local,TDS9,TDS9,energy,MWh,2952.87,2016-08-09,2016-08-10,0.9600000000000364
temperature,2016-08-10,C,13.9686822494,local,TDS9,TDS9,flow,m3,43816.5,2016-08-09,2016-08-10,15.69999999999709
temperature,2016-08-11,C,11.3984160026,local,TDS9,TDS9,energy,MWh,2953.97,2016-08-10,2016-08-11,1.099999999999909
temperature,2016-08-11,C,11.3984160026,local,TDS9,TDS9,flow,m3,43834.5,2016-08-10,2016-08-11,18
temperature,2016-08-12,C,11.7204702099,local,TDS9,TDS9,energy,MWh,2955.01,2016-08-11,2016-08-12,1.0400000000004184
temperature,2016-08-12,C,11.7204702099,local,TDS9,TDS9,flow,m3,43852.7,2016-08-11,2016-08-12,18.19999999999709
temperature,2016-08-13,C,12.5963445703,local,TDS9,TDS9,energy,MWh,2956.06,2016-08-12,2016-08-13,1.0499999999997272
temperature,2016-08-13,C,12.5963445703,local,TDS9,TDS9,flow,m3,43869.2,2016-08-12,2016-08-13,16.5
temperature,2016-08-14,C,15.9661279519,local,TDS9,TDS9,energy,MWh,2957.04,2016-08-13,2016-08-14,0.9800000000000182
temperature,2016-08-14,C,15.9661279519,local,TDS9,TDS9,flow,m3,43884,2016-08-13,2016-08-14,14.80000000000291
temperature,2016-08-15,C,16.1061071157,local,TDS9,TDS9,energy,MWh,2958.09,2016-08-14,2016-08-15,1.050000000000182
temperature,2016-08-15,C,16.1061071157,local,TDS9,TDS9,flow,m3,43898.6,2016-08-14,2016-08-15,14.599999999998545
temperature,2016-08-16,C,16.0777380466,local,TDS9,TDS9,energy,MWh,2959.06,2016-08-15,2016-08-16,0.9699999999997999
temperature,2016-08-16,C,16.0777380466,local,TDS9,TDS9,flow,m3,43913,2016-08-15,2016-08-16,14.400000000001455
temperature,2016-08-17,C,15.3400925001,local,TDS9,TDS9,energy,MWh,2960.06,2016-08-16,2016-08-17,1
temperature,2016-08-17,C,15.3400925001,local,TDS9,TDS9,flow,m3,43928.8,2016-08-16,2016-08-17,15.80000000000291
temperature,2016-08-18,C,17.2521980604,local,TDS9,TDS9,energy,MWh,2960.97,2016-08-17,2016-08-18,0.9099999999998545
temperature,2016-08-18,C,17.2521980604,local,TDS9,TDS9,flow,m3,43942.7,2016-08-17,2016-08-18,13.89999999999418
temperature,2016-08-19,C,16.2450964053,local,TDS9,TDS9,energy,MWh,2961.88,2016-08-18,2016-08-19,0.9100000000003092
temperature,2016-08-19,C,16.2450964053,local,TDS9,TDS9,flow,m3,43956.6,2016-08-18,2016-08-19,13.900000000001455
temperature,2016-08-20,C,15.8238589764,local,TDS9,TDS9,energy,MWh,2962.82,2016-08-19,2016-08-20,0.9400000000000546
temperature,2016-08-20,C,15.8238589764,local,TDS9,TDS9,flow,m3,43971.1,2016-08-19,2016-08-20,14.5
temperature,2016-08-21,C,14.759406964,local,TDS9,TDS9,energy,MWh,2963.82,2016-08-20,2016-08-21,1
temperature,2016-08-21,C,14.759406964,local,TDS9,TDS9,flow,m3,43986.1,2016-08-20,2016-08-21,15
temperature,2016-08-22,C,16.7349977493,local,TDS9,TDS9,energy,MWh,2964.83,2016-08-21,2016-08-22,1.0099999999997635
temperature,2016-08-22,C,16.7349977493,local,TDS9,TDS9,flow,m3,44002.4,2016-08-21,2016-08-22,16.30000000000291
temperature,2016-08-23,C,16.6397225062,local,TDS9,TDS9,energy,MWh,2965.77,2016-08-22,2016-08-23,0.9400000000000546
temperature,2016-08-23,C,16.6397225062,local,TDS9,TDS9,flow,m3,44016.6,2016-08-22,2016-08-23,14.19999999999709
temperature,2016-08-24,C,16.9628692071,local,TDS9,TDS9,energy,MWh,2966.68,2016-08-23,2016-08-24,0.9099999999998545
temperature,2016-08-24,C,16.9628692071,local,TDS9,TDS9,flow,m3,44030.5,2016-08-23,2016-08-24,13.900000000001455
temperature,2016-08-25,C,17.7143659989,local,TDS9,TDS9,energy,MWh,2967.61,2016-08-24,2016-08-25,0.930000000000291
temperature,2016-08-25,C,17.7143659989,local,TDS9,TDS9,flow,m3,44044.3,2016-08-24,2016-08-25,13.80000000000291
temperature,2016-08-26,C,20.499708573,local,TDS9,TDS9,energy,MWh,2968.58,2016-08-25,2016-08-26,0.9699999999997999
temperature,2016-08-26,C,20.499708573,local,TDS9,TDS9,flow,m3,44059.8,2016-08-25,2016-08-26,15.5
temperature,2016-08-27,C,20.1750888824,local,TDS9,TDS9,energy,MWh,2969.44,2016-08-26,2016-08-27,0.8600000000001273
temperature,2016-08-27,C,20.1750888824,local,TDS9,TDS9,flow,m3,44075.2,2016-08-26,2016-08-27,15.39999999999418
temperature,2016-08-28,C,16.7943932215,local,TDS9,TDS9,energy,MWh,2970.37,2016-08-27,2016-08-28,0.9299999999998363
temperature,2016-08-28,C,16.7943932215,local,TDS9,TDS9,flow,m3,44093.6,2016-08-27,2016-08-28,18.400000000001455
temperature,2016-08-29,C,14.0706855456,local,TDS9,TDS9,energy,MWh,2971.31,2016-08-28,2016-08-29,0.9400000000000546
temperature,2016-08-29,C,14.0706855456,local,TDS9,TDS9,flow,m3,44111.1,2016-08-28,2016-08-29,17.5
temperature,2016-08-30,C,15.0994362434,local,TDS9,TDS9,energy,MWh,2972.22,2016-08-29,2016-08-30,0.9099999999998545
temperature,2016-08-30,C,15.0994362434,local,TDS9,TDS9,flow,m3,44128.3,2016-08-29,2016-08-30,17.200000000004366
temperature,2016-08-31,C,14.9164253076,local,TDS9,TDS9,energy,MWh,2973.15,2016-08-30,2016-08-31,0.930000000000291
temperature,2016-08-31,C,14.9164253076,local,TDS9,TDS9,flow,m3,44145.5,2016-08-30,2016-08-31,17.19999999999709
temperature,2016-09-01,C,16.9223518372,local,TDS9,TDS9,energy,MWh,2974.08,2016-08-31,2016-09-01,0.9299999999998363
temperature,2016-09-01,C,16.9223518372,local,TDS9,TDS9,flow,m3,44159.6,2016-08-31,2016-09-01,14.099999999998545
temperature,2016-09-02,C,16.6968443791,local,TDS9,TDS9,energy,MWh,2975.04,2016-09-01,2016-09-02,0.9600000000000364
temperature,2016-09-02,C,16.6968443791,local,TDS9,TDS9,flow,m3,44174.4,2016-09-01,2016-09-02,14.80000000000291
temperature,2016-09-03,C,15.6315832535,local,TDS9,TDS9,energy,MWh,2976.02,2016-09-02,2016-09-03,0.9800000000000182
temperature,2016-09-03,C,15.6315832535,local,TDS9,TDS9,flow,m3,44189.6,2016-09-02,2016-09-03,15.19999999999709
temperature,2016-09-04,C,16.0647479693,local,TDS9,TDS9,energy,MWh,2976.97,2016-09-03,2016-09-04,0.9499999999998181
temperature,2016-09-04,C,16.0647479693,local,TDS9,TDS9,flow,m3,44203.9,2016-09-03,2016-09-04,14.30000000000291
temperature,2016-09-05,C,15.6426993608,local,TDS9,TDS9,energy,MWh,2978.01,2016-09-04,2016-09-05,1.0400000000004184
temperature,2016-09-05,C,15.6426993608,local,TDS9,TDS9,flow,m3,44219.8,2016-09-04,2016-09-05,15.900000000001455
temperature,2016-09-06,C,14.5758080085,local,TDS9,TDS9,energy,MWh,2978.94,2016-09-05,2016-09-06,0.9299999999998363
temperature,2016-09-06,C,14.5758080085,local,TDS9,TDS9,flow,m3,44235.3,2016-09-05,2016-09-06,15.5
temperature,2016-09-07,C,16.3318429391,local,TDS9,TDS9,energy,MWh,2979.87,2016-09-06,2016-09-07,0.9299999999998363
temperature,2016-09-07,C,16.3318429391,local,TDS9,TDS9,flow,m3,44250.5,2016-09-06,2016-09-07,15.19999999999709
temperature,2016-09-08,C,18.5917544365,local,TDS9,TDS9,energy,MWh,2980.78,2016-09-07,2016-09-08,0.9100000000003092
temperature,2016-09-08,C,18.5917544365,local,TDS9,TDS9,flow,m3,44265.2,2016-09-07,2016-09-08,14.69999999999709
temperature,2016-09-09,C,19.8832906882,local,TDS9,TDS9,energy,MWh,2981.72,2016-09-08,2016-09-09,0.9399999999995998
temperature,2016-09-09,C,19.8832906882,local,TDS9,TDS9,flow,m3,44280.5,2016-09-08,2016-09-09,15.30000000000291
temperature,2016-09-10,C,16.913383007,local,TDS9,TDS9,energy,MWh,2982.59,2016-09-09,2016-09-10,0.8700000000003456
temperature,2016-09-10,C,16.913383007,local,TDS9,TDS9,flow,m3,44295.4,2016-09-09,2016-09-10,14.900000000001455
temperature,2016-09-11,C,17.5327455997,local,TDS9,TDS9,energy,MWh,2983.5,2016-09-10,2016-09-11,0.9099999999998545
temperature,2016-09-11,C,17.5327455997,local,TDS9,TDS9,flow,m3,44309.6,2016-09-10,2016-09-11,14.19999999999709
temperature,2016-09-12,C,16.6889638503,local,TDS9,TDS9,energy,MWh,2984.49,2016-09-11,2016-09-12,0.9899999999997817
temperature,2016-09-12,C,16.6889638503,local,TDS9,TDS9,flow,m3,44325.4,2016-09-11,2016-09-12,15.80000000000291
temperature,2016-09-13,C,15.4049861828,local,TDS9,TDS9,energy,MWh,2985.45,2016-09-12,2016-09-13,0.9600000000000364
temperature,2016-09-13,C,15.4049861828,local,TDS9,TDS9,flow,m3,44341.2,2016-09-12,2016-09-13,15.799999999995634
temperature,2016-09-14,C,19.3955258926,local,TDS9,TDS9,energy,MWh,2986.36,2016-09-13,2016-09-14,0.9100000000003092
temperature,2016-09-14,C,19.3955258926,local,TDS9,TDS9,flow,m3,44355.4,2016-09-13,2016-09-14,14.200000000004366
temperature,2016-09-15,C,19.8564116955,local,TDS9,TDS9,energy,MWh,2987.24,2016-09-14,2016-09-15,0.8799999999996544
temperature,2016-09-15,C,19.8564116955,local,TDS9,TDS9,flow,m3,44369.9,2016-09-14,2016-09-15,14.5
temperature,2016-09-16,C,19.7191383839,local,TDS9,TDS9,energy,MWh,2988.14,2016-09-15,2016-09-16,0.900000000000091
temperature,2016-09-16,C,19.7191383839,local,TDS9,TDS9,flow,m3,44384.8,2016-09-15,2016-09-16,14.900000000001455
temperature,2016-09-17,C,18.1764574846,local,TDS9,TDS9,energy,MWh,2988.98,2016-09-16,2016-09-17,0.8400000000001455
temperature,2016-09-17,C,18.1764574846,local,TDS9,TDS9,flow,m3,44398.5,2016-09-16,2016-09-17,13.69999999999709
temperature,2016-09-18,C,14.3934181134,local,TDS9,TDS9,energy,MWh,2989.96,2016-09-17,2016-09-18,0.9800000000000182
temperature,2016-09-18,C,14.3934181134,local,TDS9,TDS9,flow,m3,44414.2,2016-09-17,2016-09-18,15.69999999999709
temperature,2016-09-19,C,14.2414241632,local,TDS9,TDS9,energy,MWh,2990.96,2016-09-18,2016-09-19,1
temperature,2016-09-19,C,14.2414241632,local,TDS9,TDS9,flow,m3,44430,2016-09-18,2016-09-19,15.80000000000291
temperature,2016-09-20,C,15.1657730738,local,TDS9,TDS9,energy,MWh,2991.86,2016-09-19,2016-09-20,0.900000000000091
temperature,2016-09-20,C,15.1657730738,local,TDS9,TDS9,flow,m3,44443.8,2016-09-19,2016-09-20,13.80000000000291
temperature,2016-09-21,C,14.9546247323,local,TDS9,TDS9,energy,MWh,2992.8,2016-09-20,2016-09-21,0.9400000000000546
temperature,2016-09-21,C,14.9546247323,local,TDS9,TDS9,flow,m3,44459.2,2016-09-20,2016-09-21,15.39999999999418
temperature,2016-09-22,C,15.5857078234,local,TDS9,TDS9,energy,MWh,2993.69,2016-09-21,2016-09-22,0.8899999999998727
temperature,2016-09-22,C,15.5857078234,local,TDS9,TDS9,flow,m3,44473.8,2016-09-21,2016-09-22,14.60000000000582
temperature,2016-09-23,C,14.0644742648,local,TDS9,TDS9,energy,MWh,2994.61,2016-09-22,2016-09-23,0.9200000000000728
temperature,2016-09-23,C,14.0644742648,local,TDS9,TDS9,flow,m3,44488.4,2016-09-22,2016-09-23,14.599999999998545
temperature,2016-09-24,C,14.2784479856,local,TDS9,TDS9,energy,MWh,2995.51,2016-09-23,2016-09-24,0.900000000000091
temperature,2016-09-24,C,14.2784479856,local,TDS9,TDS9,flow,m3,44502,2016-09-23,2016-09-24,13.599999999998545
temperature,2016-09-25,C,14.3782156706,local,TDS9,TDS9,energy,MWh,2996.44,2016-09-24,2016-09-25,0.9299999999998363
temperature,2016-09-25,C,14.3782156706,local,TDS9,TDS9,flow,m3,44515.7,2016-09-24,2016-09-25,13.69999999999709
temperature,2016-09-26,C,15.1306313674,local,TDS9,TDS9,energy,MWh,2997.43,2016-09-25,2016-09-26,0.9899999999997817
temperature,2016-09-26,C,15.1306313674,local,TDS9,TDS9,flow,m3,44529.9,2016-09-25,2016-09-26,14.200000000004366
temperature,2016-09-27,C,14.2066775163,local,TDS9,TDS9,energy,MWh,2998.34,2016-09-26,2016-09-27,0.9100000000003092
temperature,2016-09-27,C,14.2066775163,local,TDS9,TDS9,flow,m3,44543.9,2016-09-26,2016-09-27,14
temperature,2016-09-28,C,14.6105444431,local,TDS9,TDS9,energy,MWh,2999.25,2016-09-27,2016-09-28,0.9099999999998545
temperature,2016-09-28,C,14.6105444431,local,TDS9,TDS9,flow,m3,44557.7,2016-09-27,2016-09-28,13.799999999995634
temperature,2016-09-29,C,15.0824924707,local,TDS9,TDS9,energy,MWh,3000.16,2016-09-28,2016-09-29,0.9099999999998545
temperature,2016-09-29,C,15.0824924707,local,TDS9,TDS9,flow,m3,44571.4,2016-09-28,2016-09-29,13.700000000004366
temperature,2016-09-30,C,15.6030996641,local,TDS9,TDS9,energy,MWh,3001.08,2016-09-29,2016-09-30,0.9200000000000728
temperature,2016-09-30,C,15.6030996641,local,TDS9,TDS9,flow,m3,44585.5,2016-09-29,2016-09-30,14.099999999998545
temperature,2016-10-01,C,12.6767962376,local,TDS9,TDS9,energy,MWh,3002.16,2016-09-30,2016-10-01,1.0799999999999272
temperature,2016-10-01,C,12.6767962376,local,TDS9,TDS9,flow,m3,44602.7,2016-09-30,2016-10-01,17.19999999999709
temperature,2016-10-02,C,12.3405512174,local,TDS9,TDS9,energy,MWh,3003.62,2016-10-01,2016-10-02,1.4600000000000364
temperature,2016-10-02,C,12.3405512174,local,TDS9,TDS9,flow,m3,44622.9,2016-10-01,2016-10-02,20.200000000004366
temperature,2016-10-03,C,11.6206204494,local,TDS9,TDS9,energy,MWh,3004.95,2016-10-02,2016-10-03,1.3299999999999272
temperature,2016-10-03,C,11.6206204494,local,TDS9,TDS9,flow,m3,44640.5,2016-10-02,2016-10-03,17.599999999998545
temperature,2016-10-04,C,10.404508392,local,TDS9,TDS9,energy,MWh,3006.43,2016-10-03,2016-10-04,1.4800000000000182
temperature,2016-10-04,C,10.404508392,local,TDS9,TDS9,flow,m3,44660.5,2016-10-03,2016-10-04,20
temperature,2016-10-05,C,8.1228763262,local,TDS9,TDS9,energy,MWh,3008.39,2016-10-04,2016-10-05,1.9600000000000364
temperature,2016-10-05,C,8.1228763262,local,TDS9,TDS9,flow,m3,44691.5,2016-10-04,2016-10-05,31
temperature,2016-10-06,C,7.6371553242,local,TDS9,TDS9,energy,MWh,3010.37,2016-10-05,2016-10-06,1.9800000000000182
temperature,2016-10-06,C,7.6371553242,local,TDS9,TDS9,flow,m3,44723.4,2016-10-05,2016-10-06,31.900000000001455
temperature,2016-10-07,C,8.6905308962,local,TDS9,TDS9,energy,MWh,3012.27,2016-10-06,2016-10-07,1.900000000000091
temperature,2016-10-07,C,8.6905308962,local,TDS9,TDS9,flow,m3,44752.4,2016-10-06,2016-10-07,29
temperature,2016-10-08,C,9.4040779273,local,TDS9,TDS9,energy,MWh,3014.04,2016-10-07,2016-10-08,1.7699999999999818
temperature,2016-10-08,C,9.4040779273,local,TDS9,TDS9,flow,m3,44777.5,2016-10-07,2016-10-08,25.099999999998545
temperature,2016-10-09,C,8.78363808,local,TDS9,TDS9,energy,MWh,3015.99,2016-10-08,2016-10-09,1.949999999999818
temperature,2016-10-09,C,8.78363808,local,TDS9,TDS9,flow,m3,44807.1,2016-10-08,2016-10-09,29.599999999998545
temperature,2016-10-10,C,8.3786356648,local,TDS9,TDS9,energy,MWh,3017.99,2016-10-09,2016-10-10,2
temperature,2016-10-10,C,8.3786356648,local,TDS9,TDS9,flow,m3,44841.1,2016-10-09,2016-10-10,34
temperature,2016-10-11,C,8.4956869682,local,TDS9,TDS9,energy,MWh,3020.06,2016-10-10,2016-10-11,2.0700000000001637
temperature,2016-10-11,C,8.4956869682,local,TDS9,TDS9,flow,m3,44875.8,2016-10-10,2016-10-11,34.700000000004366
temperature,2016-10-12,C,7.5976963043,local,TDS9,TDS9,energy,MWh,3022.29,2016-10-11,2016-10-12,2.230000000000018
temperature,2016-10-12,C,7.5976963043,local,TDS9,TDS9,flow,m3,44908.3,2016-10-11,2016-10-12,32.5
temperature,2016-10-13,C,7.9641493559,local,TDS9,TDS9,energy,MWh,3024.47,2016-10-12,2016-10-13,2.1799999999998363
temperature,2016-10-13,C,7.9641493559,local,TDS9,TDS9,flow,m3,44941.6,2016-10-12,2016-10-13,33.299999999995634
temperature,2016-10-14,C,7.0169999798,local,TDS9,TDS9,energy,MWh,3026.9,2016-10-13,2016-10-14,2.430000000000291
temperature,2016-10-14,C,7.0169999798,local,TDS9,TDS9,flow,m3,44980.3,2016-10-13,2016-10-14,38.700000000004366
temperature,2016-10-15,C,6.2271449765,local,TDS9,TDS9,energy,MWh,3029.37,2016-10-14,2016-10-15,2.4699999999998
temperature,2016-10-15,C,6.2271449765,local,TDS9,TDS9,flow,m3,45022.8,2016-10-14,2016-10-15,42.5
temperature,2016-10-16,C,6.4745961328,local,TDS9,TDS9,energy,MWh,3031.94,2016-10-15,2016-10-16,2.5700000000001637
temperature,2016-10-16,C,6.4745961328,local,TDS9,TDS9,flow,m3,45064.6,2016-10-15,2016-10-16,41.799999999995634
temperature,2016-10-17,C,6.7168910901,local,TDS9,TDS9,energy,MWh,3034.44,2016-10-16,2016-10-17,2.5
temperature,2016-10-17,C,6.7168910901,local,TDS9,TDS9,flow,m3,45102.2,2016-10-16,2016-10-17,37.599999999998545
temperature,2016-10-18,C,7.9684261481,local,TDS9,TDS9,energy,MWh,3036.73,2016-10-17,2016-10-18,2.2899999999999636
temperature,2016-10-18,C,7.9684261481,local,TDS9,TDS9,flow,m3,45132.7,2016-10-17,2016-10-18,30.5
temperature,2016-10-19,C,7.8514048656,local,TDS9,TDS9,energy,MWh,3038.96,2016-10-18,2016-10-19,2.230000000000018
temperature,2016-10-19,C,7.8514048656,local,TDS9,TDS9,flow,m3,45166,2016-10-18,2016-10-19,33.30000000000291
temperature,2016-10-20,C,9.3451616764,local,TDS9,TDS9,energy,MWh,3040.96,2016-10-19,2016-10-20,2
temperature,2016-10-20,C,9.3451616764,local,TDS9,TDS9,flow,m3,45193.1,2016-10-19,2016-10-20,27.099999999998545
temperature,2016-10-21,C,9.1842737397,local,TDS9,TDS9,energy,MWh,3043.13,2016-10-20,2016-10-21,2.1700000000000728
temperature,2016-10-21,C,9.1842737397,local,TDS9,TDS9,flow,m3,45228.4,2016-10-20,2016-10-21,35.30000000000291
temperature,2016-10-22,C,7.0605890354,local,TDS9,TDS9,energy,MWh,3045.55,2016-10-21,2016-10-22,2.4200000000000728
temperature,2016-10-22,C,7.0605890354,local,TDS9,TDS9,flow,m3,45268.4,2016-10-21,2016-10-22,40
temperature,2016-10-23,C,4.6387759546,local,TDS9,TDS9,energy,MWh,3048.31,2016-10-22,2016-10-23,2.7599999999997635
temperature,2016-10-23,C,4.6387759546,local,TDS9,TDS9,flow,m3,45318,2016-10-22,2016-10-23,49.599999999998545
temperature,2016-10-24,C,4.9748149216,local,TDS9,TDS9,energy,MWh,3051.14,2016-10-23,2016-10-24,2.8299999999999272
temperature,2016-10-24,C,4.9748149216,local,TDS9,TDS9,flow,m3,45363.2,2016-10-23,2016-10-24,45.19999999999709
temperature,2016-10-25,C,6.9222996632,local,TDS9,TDS9,energy,MWh,3053.68,2016-10-24,2016-10-25,2.5399999999999636
temperature,2016-10-25,C,6.9222996632,local,TDS9,TDS9,flow,m3,45401.2,2016-10-24,2016-10-25,38
temperature,2016-10-26,C,6.2901057998,local,TDS9,TDS9,energy,MWh,3056.16,2016-10-25,2016-10-26,2.480000000000018
temperature,2016-10-26,C,6.2901057998,local,TDS9,TDS9,flow,m3,45442.2,2016-10-25,2016-10-26,41
temperature,2016-10-27,C,6.5702112118,local,TDS9,TDS9,energy,MWh,3058.56,2016-10-26,2016-10-27,2.400000000000091
temperature,2016-10-27,C,6.5702112118,local,TDS9,TDS9,flow,m3,45479.3,2016-10-26,2016-10-27,37.10000000000582
temperature,2016-10-28,C,10.5031819344,local,TDS9,TDS9,energy,MWh,3060.46,2016-10-27,2016-10-28,1.900000000000091
temperature,2016-10-28,C,10.5031819344,local,TDS9,TDS9,flow,m3,45506.7,2016-10-27,2016-10-28,27.39999999999418
temperature,2016-10-29,C,10.1894348462,local,TDS9,TDS9,energy,MWh,3062.51,2016-10-28,2016-10-29,2.050000000000182
temperature,2016-10-29,C,10.1894348462,local,TDS9,TDS9,flow,m3,45538.3,2016-10-28,2016-10-29,31.60000000000582
temperature,2016-10-30,C,8.4767165979,local,TDS9,TDS9,energy,MWh,3064.87,2016-10-29,2016-10-30,2.3599999999996726
temperature,2016-10-30,C,8.4767165979,local,TDS9,TDS9,flow,m3,45578.6,2016-10-29,2016-10-30,40.299999999995634
temperature,2016-10-31,C,6.1806006908,local,TDS9,TDS9,energy,MWh,3067.42,2016-10-30,2016-10-31,2.550000000000182
temperature,2016-10-31,C,6.1806006908,local,TDS9,TDS9,flow,m3,45616.2,2016-10-30,2016-10-31,37.599999999998545
temperature,2016-11-01,C,7.7489923437,local,TDS9,TDS9,energy,MWh,3069.59,2016-10-31,2016-11-01,2.1700000000000728
temperature,2016-11-01,C,7.7489923437,local,TDS9,TDS9,flow,m3,45643.7,2016-10-31,2016-11-01,27.5
temperature,2016-11-02,C,8.3652650217,local,TDS9,TDS9,energy,MWh,3071.67,2016-11-01,2016-11-02,2.0799999999999272
temperature,2016-11-02,C,8.3652650217,local,TDS9,TDS9,flow,m3,45671.6,2016-11-01,2016-11-02,27.900000000001455
temperature,2016-11-03,C,2.6325757404,local,TDS9,TDS9,energy,MWh,3074.55,2016-11-02,2016-11-03,2.880000000000109
temperature,2016-11-03,C,2.6325757404,local,TDS9,TDS9,flow,m3,45717.7,2016-11-02,2016-11-03,46.099999999998545
temperature,2016-11-04,C,0.5329379197,local,TDS9,TDS9,energy,MWh,3077.7,2016-11-03,2016-11-04,3.149999999999636
